,t,i,j,k,v,q
9175743,2021,784,12,902920,34.19,        0.399
9175744,2021,784,12,902990,8.079,        0.013
9175745,2021,784,12,903010,175.18,        1.004
9175746,2021,784,12,903031,19.091,        0.092
9175747,2021,784,12,903039,31.825,        0.674
9175748,2021,784,12,903040,0.505,        0.001
9175749,2021,784,12,903081,101.685,       21.814
9175750,2021,784,12,903090,81.665,        1.151
9175751,2021,784,12,903110,40.894,        3.876
9175752,2021,784,12,903140,12.49,        0.006
9175753,2021,784,12,903180,338.501,        0.499
9175754,2021,784,12,903190,155.898,        0.358
9175755,2021,784,12,903210,147.619,        3.501
9175756,2021,784,12,903220,41.171,        0.102
9175757,2021,784,12,903281,1879.394,      152.722
9175758,2021,784,12,903289,5856.563,      181.138
9175759,2021,784,12,903290,15.134,        0.124
9175760,2021,784,12,903300,97.157,        3.500
9175761,2021,784,12,910111,14.116,        0.912
9175762,2021,784,12,910119,0.354,        0.003
9175763,2021,784,12,910121,0.899,        0.003
9175764,2021,784,12,910211,93.725,        0.437
9175765,2021,784,12,910212,2.392,        0.012
9175766,2021,784,12,910219,0.817,        0.004
9175767,2021,784,12,910221,289.739,        0.188
9175768,2021,784,12,910291,0.76,        0.038
9175769,2021,784,12,910299,1.405,        0.003
9175770,2021,784,12,910400,0.204,        0.005
9175771,2021,784,12,910599,13.329,        0.542
9175772,2021,784,12,910819,5.146,        0.017
9175773,2021,784,12,910820,0.708,        0.002
9175774,2021,784,12,911012,0.334,        0.014
9175775,2021,784,12,911390,44.575,       26.573
9175776,2021,784,12,911490,6.186,        0.073
9175777,2021,784,12,920110,11.681,        1.227
9175778,2021,784,12,920120,10.627,        0.610
9175779,2021,784,12,920190,140.49,       12.515
9175780,2021,784,12,920290,93.972,        3.756
9175781,2021,784,12,920590,9.428,        0.157
9175782,2021,784,12,920600,1.047,        0.068
9175783,2021,784,12,920710,194.263,        6.707
9175784,2021,784,12,920790,0.082,        0.005
9175785,2021,784,12,920991,0.435,        0.064
9175786,2021,784,12,920999,26.454,        1.930
9175787,2021,784,12,930590,1513.01,        5.102
9175788,2021,784,12,940110,0.045,           NA
9175789,2021,784,12,940130,3.295,        0.475
9175790,2021,784,12,940140,0.967,        0.136
9175791,2021,784,12,940161,2.647,        3.000
9175792,2021,784,12,940171,95.464,       35.100
9175793,2021,784,12,940179,0.319,        0.525
9175794,2021,784,12,940190,161.173,      186.461
9175795,2021,784,12,940290,1.604,        0.035
9175796,2021,784,12,940320,92.99,       40.539
9175797,2021,784,12,940340,96.533,       31.805
9175798,2021,784,12,940350,0.021,        0.001
9175799,2021,784,12,940360,65.426,       28.446
9175800,2021,784,12,940380,8.123,        1.153
9175801,2021,784,12,940390,69.417,      106.180
9175802,2021,784,12,940410,0.043,        0.002
9175803,2021,784,12,940430,4.458,        0.271
9175804,2021,784,12,940490,0.034,        0.006
9175805,2021,784,12,940510,1.278,        0.331
9175806,2021,784,12,940520,0.304,        0.014
9175807,2021,784,12,940540,326.688,       36.356
9175808,2021,784,12,940550,3.861,        0.180
9175809,2021,784,12,940592,0.545,        0.050
9175810,2021,784,12,940600,28.312,       80.158
9175811,2021,784,12,950390,1014.429,      235.392
9175812,2021,784,12,950420,0.027,        0.001
9175813,2021,784,12,950430,3.953,        0.189
9175814,2021,784,12,950490,120.783,        2.457
9175815,2021,784,12,950590,1.735,        0.090
9175816,2021,784,12,950640,0.016,        0.001
9175817,2021,784,12,950662,0.891,        0.264
9175818,2021,784,12,950669,6.642,        0.204
9175819,2021,784,12,950691,571.052,      202.338
9175820,2021,784,12,950699,506.307,      181.320
9175821,2021,784,12,960310,0.009,        0.001
9175822,2021,784,12,960321,10.683,        2.197
9175823,2021,784,12,960329,0.024,        0.019
9175824,2021,784,12,960330,463.152,       87.340
9175825,2021,784,12,960340,0.017,        0.015
9175826,2021,784,12,960350,1.435,        0.305
9175827,2021,784,12,960390,10.077,        0.508
9175828,2021,784,12,960810,0.258,        0.008
9175829,2021,784,12,960899,0.016,        0.002
9175830,2021,784,12,960910,0.681,        0.005
9175831,2021,784,12,961100,2.106,        0.003
9175832,2021,784,12,961210,40.854,        0.467
9175833,2021,784,12,961380,5.195,        0.004
9175834,2021,784,12,961390,0.109,        0.003
9175835,2021,784,12,961511,29.752,        9.525
9175836,2021,784,12,961590,0.031,           NA
9175837,2021,784,12,961610,438.74,       60.090
9175838,2021,784,12,961700,3.924,        0.285
9175839,2021,784,12,970400,0.44,        0.030
9376000,2021,788,12,30229,1298.345,      407.353
9376001,2021,788,12,30269,636.275,      238.354
9376002,2021,788,12,30371,387.279,      319.212
9376003,2021,788,12,40500,78.512,       17.820
9376004,2021,788,12,71350,225.031,      195.000
9376005,2021,788,12,80820,7.42,        5.280
9376006,2021,788,12,80930,9.378,        6.160
9376007,2021,788,12,81020,33.888,       15.000
9376008,2021,788,12,81120,29.778,       11.600
9376009,2021,788,12,81190,3.641,        1.000
9376010,2021,788,12,90420,149.579,      217.790
9376011,2021,788,12,90920,64.839,       63.000
9376012,2021,788,12,91091,354.916,      342.000
9376013,2021,788,12,91099,927.645,      729.320
9376014,2021,788,12,121190,44.761,        7.000
9376015,2021,788,12,130232,145.746,       45.359
9376016,2021,788,12,130239,181.685,       20.000
9376017,2021,788,12,140490,32.802,      140.000
9376018,2021,788,12,150910,47.309,       20.132
9376019,2021,788,12,151590,60.924,        0.660
9376020,2021,788,12,151620,4245.214,     3285.650
9376021,2021,788,12,151800,0.523,        0.200
9376022,2021,788,12,151919,24.026,       33.200
9376023,2021,788,12,152010,5.028,       25.000
9376024,2021,788,12,152090,4.672,        1.040
9376025,2021,788,12,160520,0.355,        0.075
9376026,2021,788,12,170410,483.957,      329.280
9376027,2021,788,12,170490,45.855,       13.840
9376028,2021,788,12,180500,1440.329,      685.440
9376029,2021,788,12,190190,2.317,        2.500
9376030,2021,788,12,190219,45.896,       76.800
9376031,2021,788,12,190410,9.476,        5.950
9376032,2021,788,12,190530,1079.194,      652.722
9376033,2021,788,12,190590,39.865,       27.181
9376034,2021,788,12,200590,50.566,       38.448
9376035,2021,788,12,200830,13.913,       13.200
9376036,2021,788,12,200850,37.531,       22.100
9376037,2021,788,12,200880,64.771,       37.150
9376038,2021,788,12,200892,101.661,       54.400
9376039,2021,788,12,200930,4.134,        3.200
9376040,2021,788,12,210690,2018.16,      291.979
9376041,2021,788,12,250100,24.894,       47.969
9376042,2021,788,12,250510,0.781,        1.625
9376043,2021,788,12,250590,1.22,       48.400
9376044,2021,788,12,250810,12.179,        4.000
9376045,2021,788,12,250840,22.512,        8.000
9376046,2021,788,12,250900,809.653,    26290.252
9376047,2021,788,12,251110,978.172,     6930.000
9376048,2021,788,12,251741,1.672,        5.890
9376049,2021,788,12,251830,19.357,       30.000
9376050,2021,788,12,252220,545.412,     7200.000
9376051,2021,788,12,252321,71.225,     1001.000
9376052,2021,788,12,252390,21.471,      200.000
9376053,2021,788,12,252530,22.406,       50.000
9376054,2021,788,12,252620,23.059,       67.500
9376055,2021,788,12,270799,111.518,       74.000
9376056,2021,788,12,271000,28.713,       26.879
9376057,2021,788,12,271290,0.839,        0.030
9376058,2021,788,12,280410,1.482,        0.005
9376059,2021,788,12,280421,3.675,        0.358
9376060,2021,788,12,280430,1.355,        0.022
9376061,2021,788,12,280440,7.755,        0.304
9376062,2021,788,12,280469,11.709,        4.665
9376063,2021,788,12,280920,11352.386,    18270.350
9376064,2021,788,12,281512,1.028,        1.250
9376065,2021,788,12,282110,2.05,        1.200
9376066,2021,788,12,282120,0.003,        0.002
9376067,2021,788,12,282590,2.524,        0.003
9376068,2021,788,12,282720,204.628,      780.000
9376069,2021,788,12,283220,10.703,       13.600
9376070,2021,788,12,283319,335.75,     2300.000
9376071,2021,788,12,283322,74.753,      300.000
9376072,2021,788,12,283524,4.949,        1.000
9376073,2021,788,12,283525,3533.174,     7200.000
9376074,2021,788,12,283526,3729.516,     6300.000
9376075,2021,788,12,283529,10.595,        2.000
9376076,2021,788,12,283531,1220.426,     1359.000
9376077,2021,788,12,283539,2.096,        1.000
9376078,2021,788,12,283620,2149.69,     8309.200
9376079,2021,788,12,283630,20.503,       48.000
9376080,2021,788,12,283650,1633.205,    28210.830
9376081,2021,788,12,284329,4.572,        0.200
9376082,2021,788,12,285100,0.261,        0.012
9376083,2021,788,12,290219,7.287,        8.707
9376084,2021,788,12,290517,0.777,        0.250
9376085,2021,788,12,290519,4.373,       13.200
9376086,2021,788,12,290532,42.657,       20.640
9376087,2021,788,12,290544,27.099,       14.000
9376088,2021,788,12,290549,19.187,        0.510
9376089,2021,788,12,290949,20.774,       14.175
9376090,2021,788,12,291412,5.707,        1.485
9376091,2021,788,12,291531,45.076,       22.220
9376092,2021,788,12,291533,99.361,       45.520
9376093,2021,788,12,291539,1.71,        0.800
9376094,2021,788,12,291560,12.394,        4.000
9376095,2021,788,12,291570,13.508,        5.000
9376096,2021,788,12,291732,452.874,      209.000
9376097,2021,788,12,291733,1340.027,      730.000
9376098,2021,788,12,291734,7.365,        3.135
9376099,2021,788,12,291735,312.037,      228.000
9376100,2021,788,12,291814,11.093,        3.500
9376101,2021,788,12,292130,4.192,        0.720
9376102,2021,788,12,292219,2.387,        0.060
9376103,2021,788,12,292320,74.865,      132.000
9376104,2021,788,12,292800,17.728,        6.280
9376105,2021,788,12,293100,8.467,        6.000
9376106,2021,788,12,293490,1.956,        1.050
9376107,2021,788,12,293627,34.744,        5.500
9376108,2021,788,12,294000,8.012,        0.500
9376109,2021,788,12,300490,2084.399,      101.091
9376110,2021,788,12,300510,922.56,       69.661
9376111,2021,788,12,300610,52.796,        0.182
9376112,2021,788,12,310420,245.18,      540.750
9376113,2021,788,12,310520,621.32,      560.840
9376114,2021,788,12,320417,45.062,        5.102
9376115,2021,788,12,320419,204.557,       20.074
9376116,2021,788,12,320610,1173.205,      407.025
9376117,2021,788,12,320649,42.698,        3.841
9376118,2021,788,12,320810,14.71,        7.134
9376119,2021,788,12,320820,287.875,       96.778
9376120,2021,788,12,320890,41.928,        8.627
9376121,2021,788,12,320910,37.055,       23.701
9376122,2021,788,12,320990,70.451,       12.704
9376123,2021,788,12,321100,12.163,        2.200
9376124,2021,788,12,321210,75.018,        3.042
9376125,2021,788,12,321290,507.928,      205.920
9376126,2021,788,12,321410,247.621,      688.693
9376127,2021,788,12,321519,0.534,        0.100
9376128,2021,788,12,330190,3.055,        0.900
9376129,2021,788,12,330210,406.08,       89.707
9376130,2021,788,12,330290,250.245,       14.390
9376131,2021,788,12,330410,17.272,        0.184
9376132,2021,788,12,330420,6.337,        0.067
9376133,2021,788,12,330430,7.097,        0.136
9376134,2021,788,12,330499,936.104,       65.964
9376135,2021,788,12,330510,1193.27,      452.865
9376136,2021,788,12,330590,46.688,        2.597
9376137,2021,788,12,330610,41.089,        3.150
9376138,2021,788,12,330720,0.984,        0.800
9376139,2021,788,12,330790,129.532,        8.352
9376140,2021,788,12,340120,76.772,       20.432
9376141,2021,788,12,340211,84.134,       30.750
9376142,2021,788,12,340213,5.617,        0.500
9376143,2021,788,12,340220,285.825,       53.726
9376144,2021,788,12,340290,102.471,       17.440
9376145,2021,788,12,340319,36.791,       14.400
9376146,2021,788,12,340399,9.004,        0.351
9376147,2021,788,12,340490,1.585,        0.700
9376148,2021,788,12,340590,1.117,        0.168
9376149,2021,788,12,350610,785.874,       88.467
9376150,2021,788,12,350691,426.936,      219.573
9376151,2021,788,12,350699,24.629,        3.707
9376152,2021,788,12,380210,1.786,        0.063
9376153,2021,788,12,380290,1.527,        0.500
9376154,2021,788,12,380300,144.841,       56.480
9376155,2021,788,12,380690,42.133,       14.200
9376156,2021,788,12,380810,913.664,      244.928
9376157,2021,788,12,380830,208.821,       58.602
9376158,2021,788,12,380840,1.716,        1.221
9376159,2021,788,12,380991,3.962,        0.350
9376160,2021,788,12,381010,53.74,        0.634
9376161,2021,788,12,381090,196.994,       15.879
9376162,2021,788,12,381210,0.785,        0.076
9376163,2021,788,12,381230,8.598,        4.000
9376164,2021,788,12,381519,11.362,        2.160
9376165,2021,788,12,381900,83.966,       38.880
9376166,2021,788,12,382100,3.578,        0.014
9376167,2021,788,12,382200,1187.484,       11.701
9376168,2021,788,12,382340,207.202,      105.501
9376169,2021,788,12,382390,492.239,     5861.824
9376170,2021,788,12,390120,5.232,        2.000
9376171,2021,788,12,390130,0.221,        0.020
9376172,2021,788,12,390190,364.559,      151.000
9376173,2021,788,12,390230,297.59,      208.500
9376174,2021,788,12,390330,23.14,        9.000
9376175,2021,788,12,390390,2967.323,     2240.000
9376176,2021,788,12,390421,4.617,        3.000
9376177,2021,788,12,390422,904.227,      540.950
9376178,2021,788,12,390511,4131.683,     3287.346
9376179,2021,788,12,390519,120.519,       96.000
9376180,2021,788,12,390610,231.682,       91.200
9376181,2021,788,12,390690,54.908,       11.140
9376182,2021,788,12,390750,3736.928,     1896.799
9376183,2021,788,12,390791,332.528,      151.200
9376184,2021,788,12,390890,102.457,       40.000
9376185,2021,788,12,390910,1796.763,     1510.500
9376186,2021,788,12,391190,11.473,        1.132
9376187,2021,788,12,391220,13.998,        4.000
9376188,2021,788,12,391239,36.7,        6.000
9376189,2021,788,12,391690,0.165,        0.005
9376190,2021,788,12,391721,13.736,        1.939
9376191,2021,788,12,391723,1.098,        0.094
9376192,2021,788,12,391731,5.089,        0.061
9376193,2021,788,12,391739,2147.829,      716.336
9376194,2021,788,12,391740,119.856,       26.823
9376195,2021,788,12,391910,443.808,       51.959
9376196,2021,788,12,391990,58.7,        9.292
9376197,2021,788,12,392010,3357.58,     1335.100
9376198,2021,788,12,392020,2.187,        0.324
9376199,2021,788,12,392042,66.154,       12.049
9376200,2021,788,12,392112,15.354,        2.296
9376201,2021,788,12,392119,22.39,        2.892
9376202,2021,788,12,392190,431.88,      186.344
9376203,2021,788,12,392210,87.077,       31.562
9376204,2021,788,12,392220,266.574,      177.164
9376205,2021,788,12,392290,880.436,      159.436
9376206,2021,788,12,392310,0.789,        0.018
9376207,2021,788,12,392329,0.116,        0.080
9376208,2021,788,12,392330,1267.024,      275.982
9376209,2021,788,12,392350,182.875,       42.649
9376210,2021,788,12,392390,159.149,       24.550
9376211,2021,788,12,392490,4.223,        0.778
9376212,2021,788,12,392530,263.747,       67.939
9376213,2021,788,12,392590,394.212,      117.380
9376214,2021,788,12,392690,1874.912,      259.464
9376215,2021,788,12,400520,5.776,        0.695
9376216,2021,788,12,400591,296.455,       13.780
